Compound_ID,Protein_ID,Label
140,470,1
7146,2437,1
10095,744,1
12142,869,1
2269,664,1
6940,3766,1
2217,245,1
147,594,1
12029,699,1
8307,1193,1
9456,4140,1
9442,4242,1
2928,2737,1
7797,4097,1
2453,2178,1
3060,2856,1
932,820,1
1348,735,1
6440,3830,1
10095,865,1
236,824,1
7290,1785,1
1521,397,1
1094,1084,1
244,648,1
4034,1786,1
1197,1505,1
12432,4243,1
1226,745,1
4216,3483,1
330,873,1
7888,1367,1
5696,824,1
880,751,1
2251,2350,1
10620,2120,1
10295,108,1
7906,4124,1
927,45,1
3888,1853,1
590,1177,1
9349,873,1
3167,2056,1
156,656,1
1121,813,1
9502,3855,1
265,828,1
499,766,1
7228,1967,1
3016,2826,1
6054,882,1
6272,58,1
10045,1515,1
6337,2173,1
3903,3265,1
2511,2546,1
4257,3497,1
1179,875,1
10045,697,1
1769,1909,1
3708,2043,1
766,477,1
3078,1876,1
7264,3960,1
2128,2256,1
383,941,1
11704,1716,1
4250,3494,1
1189,287,1
6996,3916,1
1218,759,1
10703,3299,1
6321,71,1
12439,1347,1
6687,1589,1
1792,1785,1
3152,2929,1
6153,3641,1
2586,2023,1
521,538,1
760,820,1
796,477,1
2338,1140,1
4298,882,1
4647,807,1
692,770,1
6432,1191,1
4061,2632,1
7877,753,1
2030,2192,1
2615,2616,1
3623,2406,1
13721,4715,1
2962,2660,1
369,1019,1
2406,2479,1
7478,1687,1
1320,1278,1
8149,1626,1
14186,1782,1
5454,728,1
146,489,1
772,1180,1
12439,1589,1
9681,1601,1
2919,260,1
8079,106,1
4440,3338,1
4006,2063,1
6676,1938,1
255,661,1
3364,381,1
4957,861,1
10306,872,1
3573,2181,1
6345,3824,1
3611,1012,1
777,477,1
9681,554,1
2962,2781,1
9856,3561,1
1840,1923,1
570,901,1
382,850,1
10365,4606,1
4474,74,1
461,850,1
10844,1571,1
914,832,1
3507,258,1
4061,1598,1
3357,2714,1
4570,950,1
1884,1104,1
14234,1277,1
108,210,1
266,796,1
734,901,1
412,850,1
4209,3159,1
1055,727,1
5886,3781,1
442,729,1
2099,1931,1
2357,2455,1
5784,3770,1
7933,1462,1
5524,396,1
14691,4118,1
405,847,1
620,735,1
5451,820,1
7147,1950,1
5886,519,1
1178,245,1
8200,759,1
2301,1513,1
3612,1075,1
1926,2124,1
6788,327,1
2618,2617,1
1305,730,1
7488,2401,1
3271,1684,1
2089,546,1
2204,533,1
2966,2805,1
9681,4300,1
4359,2177,1
7246,1821,1
739,1258,1
3676,2672,1
236,866,1
310,815,1
1779,1000,1
1430,846,1
1805,1955,1
7909,3562,1
444,815,1
12438,1619,1
4497,3575,1
273,933,1
147,528,1
133,401,1
10045,4469,1
10759,843,1
2667,2630,1
4127,2729,1
753,1277,1
794,1315,1
6301,2437,1
10045,3422,1
2495,2523,1
13374,1950,1
4365,3540,1
411,759,1
3384,406,1
5999,3792,1
1418,849,1
6148,882,1
4456,2123,1
1027,735,1
9681,4313,1
1353,905,1
1163,744,1
2300,2405,1
4031,2324,1
12438,1632,1
791,872,1
395,872,1
2737,716,1
161,705,1
12585,339,1
1950,77,1
309,869,1
147,541,1
14570,3558,1
1521,1620,1
3516,3083,1
130,345,1
7771,2823,1
6398,397,1
916,759,1
4250,1092,1
464,864,1
5116,3687,1
3647,1287,1
1212,986,1
2511,494,1
2583,2585,1
7715,3830,1
977,860,1
6656,3257,1
3631,1693,1
489,813,1
998,690,1
9986,4144,1
5538,828,1
9349,820,1
2212,2305,1
8098,77,1
1121,760,1
3464,1701,1
1914,396,1
7819,396,1
2967,1420,1
279,939,1
3844,1693,1
3409,1765,1
3818,2458,1
1521,1633,1
1987,1140,1
3126,1413,1
2536,2136,1
4561,287,1
1142,1048,1
2346,1487,1
9722,1038,1
6238,1175,1
5976,1175,1
11843,883,1
7471,329,1
4061,3384,1
10977,3657,1
132,367,1
423,839,1
887,943,1
3714,536,1
7000,3861,1
1179,822,1
3006,2701,1
1313,822,1
3023,2116,1
917,822,1
122,322,1
889,760,1
3826,1945,1
12484,1589,1
1933,1964,1
1895,1672,1
591,837,1
8149,1560,1
520,1122,1
11965,4673,1
2705,494,1
3171,1950,1
4993,1270,1
113,246,1
1720,1856,1
7527,1513,1
10717,929,1
3262,533,1
3262,2519,1
3584,2533,1
2778,2140,1
3786,2933,1
8044,4139,1
3849,3218,1
2999,2819,1
4079,1694,1
1020,1300,1
552,966,1
2716,2430,1
10154,2105,1
4734,3611,1
7370,1687,1
1253,1279,1
1819,1919,1
7944,4137,1
9792,477,1
265,909,1
380,896,1
4590,1388,1
4363,177,1
5410,861,1
1905,2107,1
7428,4028,1
4222,2389,1
1770,1919,1
662,730,1
6673,3866,1
3180,2951,1
6819,1705,1
4195,2700,1
1306,243,1
6815,243,1
4162,2523,1
194,561,1
1013,1418,1
6615,3861,1
1634,1765,1
3968,671,1
3297,503,1
5021,3681,1
979,1016,1
2438,2499,1
6149,1092,1
641,728,1
4297,883,1
2767,2674,1
301,845,1
5653,861,1
801,902,1
7382,2168,1
1494,1583,1
7222,1950,1
1840,1991,1
5391,861,1
8200,814,1
11775,4242,1
7043,3641,1
2318,1737,1
1153,243,1
4374,1187,1
6643,1950,1
5502,813,1
2864,1910,1
1159,731,1
4507,1716,1
6523,2299,1
4178,494,1
1511,890,1
396,974,1
5936,287,1
6868,3236,1
9284,1043,1
7850,822,1
1353,947,1
11914,1031,1
444,870,1
506,287,1
557,747,1
7303,3578,1
199,810,1
7518,3237,1
128,341,1
7392,883,1
7311,3927,1
10045,4524,1
7113,3188,1
5986,0,1
9442,4231,1
7410,671,1
4194,2545,1
880,390,1
5527,883,1
11998,328,1
6227,328,1
4539,1008,1
11922,747,1
12438,1566,1
7534,2400,1
7326,3188,1
7744,1715,1
6199,0,1
12432,4232,1
4192,671,1
8149,4164,1
446,808,1
6994,1897,1
9681,4368,1
4941,1432,1
12033,699,1
2251,2339,1
7862,4107,1
11038,3817,1
12142,871,1
557,760,1
14691,4428,1
5615,824,1
2671,2632,1
3318,1985,1
11924,648,1
1093,740,1
10045,4537,1
6435,334,1
2560,2572,1
9442,4244,1
1302,850,1
7878,1018,1
5374,883,1
646,1219,1
374,760,1
1795,1951,1
2428,1598,1
6046,0,1
717,870,1
4359,3534,1
3903,3254,1
6595,3854,1
5244,3698,1
7162,3938,1
6259,0,1
880,753,1
3941,284,1
2251,2352,1
3968,2107,1
6588,3851,1
13498,3895,1
6366,1523,1
2957,2743,1
304,822,1
156,658,1
1135,750,1
7742,3237,1
7253,40,1
1121,815,1
529,940,1
1711,1849,1
9442,285,1
12673,4428,1
1995,561,1
6492,2278,1
795,766,1
2417,1193,1
2238,1716,1
4153,3442,1
1555,1686,1
3697,3162,1
1599,1729,1
3903,3267,1
4665,3590,1
2511,2548,1
4109,3372,1
9307,770,1
1769,1911,1
4816,753,1
1796,1785,1
8071,1547,1
7264,3962,1
6993,3913,1
484,766,1
162,715,1
1549,861,1
3266,882,1
4021,2212,1
1003,1065,1
12918,3562,1
9676,3727,1
5961,1716,1
2843,1422,1
183,774,1
6921,1529,1
7702,4080,1
1043,1403,1
5993,1705,1
1179,769,1
4685,391,1
2801,1950,1
5466,727,1
292,946,1
3451,1012,1
6763,3572,1
3528,478,1
2783,324,1
7489,0,1
6449,3641,1
6464,2458,1
7087,1454,1
8081,1080,1
5230,864,1
4927,863,1
6060,3802,1
3706,2177,1
2861,2122,1
6340,3590,1
593,12,1
2742,2659,1
1008,1008,1
190,790,1
14240,1081,1
2406,2481,1
11848,1187,1
3121,2426,1
3864,1716,1
6555,482,1
12439,1591,1
999,141,1
2143,529,1
7879,986,1
6239,1185,1
568,1123,1
4061,2526,1
7686,1345,1
5000,3677,1
6106,3810,1
1245,813,1
815,963,1
9856,3563,1
7294,1989,1
1368,883,1
607,1199,1
8081,1322,1
197,806,1
6760,2469,1
1863,2030,1
5712,328,1
801,957,1
6999,3919,1
2004,2154,1
7250,1286,1
5705,325,1
5454,743,1
4476,1290,1
10472,883,1
2795,2683,1
7705,4081,1
9627,1087,1
659,729,1
7541,940,1
5182,1452,1
1137,1027,1
1628,1759,1
7428,245,1
10045,4229,1
5451,822,1
2488,173,1
6409,2777,1
3262,1782,1
5886,521,1
4222,2578,1
4609,772,1
2016,1346,1
476,729,1
2771,2676,1
2081,2229,1
2368,1505,1
10045,3411,1
12459,391,1
4038,1185,1
7467,883,1
7814,2388,1
152,524,1
1167,1027,1
605,735,1
9681,4302,1
2966,2807,1
1353,894,1
6095,2213,1
3545,2191,1
921,971,1
2187,2288,1
1786,1944,1
1430,848,1
12438,1621,1
1094,899,1
5136,824,1
4891,727,1
12494,735,1
147,530,1
4913,257,1
694,928,1
7402,3238,1
1999,2173,1
7353,2299,1
2360,1169,1
2508,1821,1
6152,882,1
1978,838,1
608,861,1
4185,2938,1
7824,3641,1
6258,3789,1
3651,2213,1
3233,2225,1
4365,3542,1
7317,1595,1
12484,397,1
10748,134,1
7308,3990,1
1558,1420,1
2468,1870,1
8141,315,1
4584,3586,1
4214,2592,1
150,168,1
1217,861,1
3216,2029,1
559,861,1
3253,339,1
1505,739,1
555,1156,1
9681,4315,1
7227,1786,1
1322,1557,1
2490,2531,1
351,868,1
1521,454,1
9743,4412,1
786,759,1
395,874,1
161,707,1
906,861,1
12484,289,1
147,543,1
2483,2528,1
1521,1622,1
471,869,1
3824,3201,1
3160,1989,1
11163,3099,1
2476,2525,1
3035,2223,1
3508,2443,1
1932,2132,1
3019,2215,1
2133,2122,1
1044,1441,1
7377,390,1
5326,1018,1
6745,1345,1
6578,2171,1
1815,1961,1
11987,772,1
834,813,1
11923,1282,1
14325,3584,1
830,1337,1
3653,1225,1
186,777,1
6796,529,1
9635,1179,1
3405,3045,1
6870,3898,1
1521,1635,1
2040,2200,1
4631,1028,1
12585,1751,1
823,287,1
3051,1012,1
4061,3386,1
2612,2362,1
1715,1851,1
3241,2341,1
132,369,1
7900,4120,1
2950,1603,1
3547,2347,1
6485,2451,1
637,770,1
1179,824,1
8345,40,1
3262,2629,1
1313,824,1
917,824,1
122,324,1
2949,1903,1
1989,1861,1
3838,1513,1
10703,4295,1
5603,1016,1
3903,2396,1
3189,838,1
4030,1454,1
2824,2137,1
12442,1594,1
1115,287,1
6113,1532,1
9840,133,1
404,949,1
6928,927,1
113,248,1
5751,133,1
664,765,1
5931,737,1
1178,986,1
545,1073,1
1500,771,1
7064,478,1
11704,29,1
6444,1753,1
1241,776,1
3474,2111,1
4570,765,1
1564,1695,1
4979,3673,1
3618,318,1
4939,339,1
132,382,1
3617,3099,1
539,477,1
1372,478,1
9453,1013,1
6098,1789,1
7503,2447,1
457,1081,1
1840,1980,1
7404,1687,1
6860,540,1
110,219,1
927,478,1
9315,261,1
1770,1921,1
3060,2363,1
6855,3579,1
3383,838,1
9768,243,1
3262,2992,1
3897,3237,1
1641,989,1
4621,824,1
4000,248,1
4194,3460,1
6861,886,1
1117,1477,1
499,381,1
2137,1341,1
160,686,1
3040,2835,1
1056,1238,1
3728,3172,1
799,1316,1
7295,3972,1
2920,1686,1
5070,808,1
1964,1763,1
8096,759,1
4651,824,1
10556,824,1
215,743,1
2556,628,1
192,796,1
574,861,1
7384,1950,1
1821,933,1
6740,3871,1
10491,843,1
3206,2430,1
4195,2944,1
604,969,1
7278,248,1
791,795,1
7121,1496,1
5904,2552,1
5288,68,1
1449,243,1
7156,3934,1
5914,759,1
5451,769,1
6939,1950,1
2390,1763,1
495,918,1
9793,1188,1
2163,0,1
7144,3816,1
1349,12,1
7636,77,1
12468,1555,1
7518,3239,1
6102,177,1
7392,885,1
1217,795,1
10045,4526,1
5651,12,1
9442,4233,1
2947,2741,1
10132,738,1
421,861,1
2284,2397,1
4194,2547,1
10333,728,1
880,392,1
486,990,1
409,743,1
12432,4234,1
8149,4166,1
2908,1931,1
1110,561,1
6870,3590,1
707,814,1
2885,2213,1
9681,4370,1
1307,846,1
9681,2155,1
7437,1422,1
2251,2341,1
663,744,1
3464,348,1
3359,3035,1
1306,850,1
2825,886,1
3568,2391,1
10045,4539,1
1185,1499,1
3060,2860,1
2012,2180,1
11329,477,1
3925,1847,1
2318,2223,1
7679,1076,1
5750,1401,1
4134,3418,1
7195,2949,1
2632,841,1
1309,747,1
3903,3256,1
2579,722,1
1013,1099,1
12484,1633,1
1699,1841,1
880,755,1
1718,1854,1
1274,911,1
2251,2354,1
489,870,1
11922,883,1
5621,883,1
3744,1169,1
9656,125,1
304,824,1
464,813,1
8098,134,1
978,768,1
876,757,1
1889,2086,1
3615,1698,1
922,873,1
4022,1793,1
4144,3439,1
7549,40,1
2480,2527,1
4431,2486,1
8228,328,1
10045,1519,1
3116,1950,1
1111,745,1
13425,4708,1
6529,886,1
4137,3436,1
3903,3269,1
1215,573,1
7579,3302,1
1769,1913,1
2111,859,1
6125,1705,1
7264,3964,1
787,769,1
355,883,1
8149,1617,1
162,717,1
105,183,1
5449,375,1
1213,648,1
2589,2591,1
3149,2928,1
885,819,1
3889,3226,1
7741,3256,1
482,843,1
1853,456,1
6667,1880,1
3083,2833,1
5995,1487,1
2984,2073,1
12490,535,1
1287,947,1
110,153,1
7309,71,1
5478,968,1
3231,1950,1
3573,3111,1
12599,936,1
2995,919,1
7788,1732,1
7249,1454,1
8314,795,1
721,1246,1
7297,2168,1
1206,766,1
6193,132,1
295,845,1
891,839,1
11846,325,1
14155,221,1
593,1182,1
266,787,1
12439,1593,1
159,661,1
6257,561,1
1205,248,1
5599,561,1
2877,1021,1
2443,1961,1
2357,2446,1
3573,2185,1
1364,12,1
3831,494,1
801,838,1
12468,1247,1
514,1010,1
1541,813,1
4373,1716,1
7328,1989,1
7149,1529,1
6722,1950,1
619,1211,1
7661,886,1
9734,771,1
1332,824,1
1783,1285,1
4134,1821,1
6763,675,1
6539,1950,1
4556,992,1
2493,334,1
1741,470,1
12438,1610,1
3441,1076,1
6185,146,1
3193,2960,1
1345,12,1
557,454,1
1286,829,1
1628,1761,1
1344,16,1
5451,824,1
2775,2154,1
421,795,1
12451,1027,1
3741,3179,1
3256,1969,1
11924,1281,1
3966,3297,1
356,814,1
5824,813,1
4418,425,1
2570,1870,1
7467,885,1
11900,106,1
1630,494,1
372,1024,1
7237,837,1
2194,2293,1
745,1269,1
9681,4304,1
1202,727,1
2678,2342,1
3118,1860,1
3985,1445,1
7832,4100,1
12438,1623,1
1034,621,1
6467,1269,1
147,532,1
317,980,1
10045,4473,1
2046,301,1
7402,3240,1
6545,3848,1
10703,1935,1
1221,861,1
825,861,1
7308,2824,1
2010,1775,1
2923,1513,1
2825,941,1
3874,2489,1
7308,3992,1
1217,863,1
3222,2977,1
9681,4317,1
3287,1911,1
4089,347,1
1952,1726,1
7695,1893,1
1322,1559,1
4293,1840,1
7841,964,1
12142,820,1
2300,2409,1
2207,1952,1
1591,1720,1
161,709,1
147,545,1
950,869,1
7586,4057,1
5086,2644,1
1521,1624,1
7813,838,1
471,871,1
3683,2032,1
3099,1981,1
897,750,1
9725,280,1
4061,3375,1
6082,3807,1
1121,872,1
6945,1967,1
6647,287,1
917,813,1
7142,0,1
619,890,1
283,941,1
1217,287,1
1535,862,1
186,779,1
1540,977,1
970,824,1
14600,4730,1
189,784,1
9681,1526,1
4294,994,1
6040,1716,1
298,956,1
1521,1637,1
903,770,1
7398,4019,1
2959,257,1
106,197,1
3087,2886,1
10246,3900,1
401,825,1
4198,882,1
12484,883,1
968,872,1
7900,4122,1
1816,215,1
1351,1576,1
6485,2453,1
6022,2463,1
7942,1086,1
2634,1076,1
122,326,1
626,125,1
8236,1038,1
911,1277,1
636,318,1
3251,257,1
2469,1682,1
7675,3896,1
3076,2885,1
113,250,1
1692,1761,1
3262,2752,1
1347,760,1
12491,936,1
6997,3917,1
2318,2425,1
13746,2323,1
6010,2200,1
1287,894,1
10256,4601,1
10519,1039,1
3893,3228,1
1556,1284,1
2198,522,1
1496,1004,1
1523,878,1
7503,2449,1
10173,1570,1
1245,870,1
3571,2167,1
1840,1982,1
957,1140,1
105,143,1
12825,1576,1
6989,3396,1
3883,2173,1
110,221,1
4258,1821,1
5541,796,1
2177,1752,1
1747,478,1
4085,1075,1
6425,321,1
7576,1880,1
1521,135,1
3262,2994,1
3897,3239,1
3570,3110,1
9984,772,1
2255,396,1
4194,3462,1
5904,326,1
718,1245,1
147,224,1
5391,744,1
2249,2042,1
2882,494,1
5654,1383,1
625,788,1
160,688,1
6431,257,1
858,730,1
385,1035,1
1381,771,1
995,735,1
11075,4653,1
9439,1322,1
10480,1060,1
1154,728,1
10975,1039,1
4180,3456,1
14524,3017,1
1840,1995,1
7344,1880,1
7330,1716,1
7068,1716,1
3193,1968,1
3771,1716,1
173,748,1
880,381,1
4087,2181,1
769,1304,1
1416,886,1
356,869,1
6183,1444,1
722,963,1
109,211,1
2107,245,1
8232,477,1
6062,3140,1
2251,933,1
1351,905,1
3777,2140,1
8099,133,1
2147,2273,1
7658,885,1
9681,4359,1
6868,3240,1
5495,814,1
467,1087,1
4282,326,1
1238,735,1
7631,1950,1
5452,1346,1
4056,3366,1
147,587,1
782,869,1
7518,3241,1
2888,177,1
7769,2823,1
10045,4528,1
10621,3641,1
4186,2429,1
9442,4235,1
361,287,1
7577,4050,1
2508,2107,1
1930,2130,1
3060,2849,1
4194,2549,1
4125,2715,1
13464,1000,1
4092,2538,1
2216,1706,1
12484,454,1
717,861,1
1097,328,1
12432,4236,1
7850,4101,1
11921,1280,1
1052,851,1
3645,2492,1
557,872,1
235,821,1
11979,992,1
12484,1622,1
374,872,1
407,820,1
6819,328,1
3347,1751,1
7216,1950,1
1192,1504,1
4862,325,1
6885,3836,1
14524,1515,1
744,819,1
7939,3742,1
2843,942,1
3827,2095,1
802,797,1
4047,149,1
5974,1175,1
3763,390,1
9442,4248,1
9442,47,1
8106,886,1
3989,3325,1
4603,744,1
4591,1444,1
2724,2647,1
8111,735,1
11920,883,1
4134,3420,1
698,861,1
7293,3257,1
4354,3194,1
3903,3258,1
5102,3582,1
2511,2539,1
367,990,1
334,813,1
2717,2644,1
3161,177,1
12484,1635,1
7014,809,1
1214,862,1
880,986,1
6608,2107,1
9532,4262,1
3344,1695,1
10622,4121,1
7741,3245,1
1215,454,1
6399,886,1
193,729,1
7701,1897,1
1321,1109,1
6611,1974,1
1864,2031,1
7368,1687,1
1986,745,1
7419,2147,1
2116,2252,1
836,771,1
160,259,1
798,287,1
6309,885,1
1130,760,1
5111,1429,1
4361,177,1
1069,750,1
1945,2141,1
3903,3271,1
6984,3912,1
1769,1915,1
4114,1505,1
2577,2583,1
3584,256,1
1407,745,1
4134,400,1
120,308,1
7706,4082,1
3119,422,1
3671,3150,1
264,730,1
8149,1619,1
162,719,1
825,245,1
5954,778,1
2210,1513,1
145,257,1
921,478,1
7452,1398,1
764,760,1
11891,730,1
609,886,1
8411,4221,1
6634,1705,1
2962,2774,1
864,883,1
468,883,1
1287,949,1
2056,2214,1
4795,940,1
3573,3113,1
3333,1411,1
169,735,1
6340,3823,1
441,376,1
7464,1529,1
12082,1321,1
11846,327,1
5684,3640,1
593,1184,1
159,663,1
1009,833,1
7289,2171,1
7048,3802,1
6117,260,1
1094,648,1
2357,2448,1
5411,1037,1
8239,744,1
1365,882,1
1993,2171,1
5451,813,1
5439,1513,1
7786,883,1
1020,325,1
359,845,1
8141,2508,1
7098,2697,1
4808,828,1
8085,398,1
229,735,1
485,661,1
4021,714,1
3616,665,1
14691,970,1
3206,2487,1
2275,2392,1
5759,40,1
12438,1612,1
659,733,1
13090,77,1
2663,1979,1
3640,1961,1
147,521,1
7929,760,1
5861,990,1
152,636,1
1026,1429,1
10045,4462,1
7471,885,1
4274,261,1
6946,2949,1
7080,2949,1
6684,2949,1
3126,2908,1
7742,4088,1
756,1016,1
1233,675,1
715,749,1
4080,3401,1
1771,1519,1
8147,875,1
2090,481,1
2071,2225,1
7308,3981,1
395,744,1
1071,1027,1
2258,2051,1
436,287,1
11117,3671,1
8092,1582,1
5446,869,1
3498,915,1
5957,3788,1
3651,3143,1
6476,2138,1
2083,478,1
9681,4306,1
3648,859,1
7199,1715,1
13056,735,1
921,975,1
8310,4141,1
253,287,1
12438,1625,1
3790,3194,1
395,865,1
8253,897,1
3222,1690,1
12673,970,1
1697,1839,1
147,534,1
3299,1910,1
1217,973,1
10021,4118,1
8149,22,1
10045,4475,1
9840,1037,1
1521,1613,1
7163,745,1
1227,1432,1
5901,3785,1
10703,1937,1
6147,808,1
3516,3076,1
304,868,1
12711,3827,1
7625,1715,1
7981,1350,1
3910,1919,1
12466,1027,1
7342,3578,1
6241,3560,1
848,968,1
8231,478,1
889,740,1
719,817,1
1505,743,1
3206,2971,1
6439,1037,1
2781,1287,1
97,16,1
1322,1561,1
7032,1551,1
7949,728,1
2159,715,1
12142,822,1
11963,1345,1
6278,3563,1
7644,4064,1
11479,478,1
4514,3238,1
7609,4043,1
4536,745,1
207,827,1
2497,481,1
1215,388,1
1547,861,1
141,473,1
144,478,1
182,770,1
663,814,1
2043,1967,1
9725,282,1
4061,3377,1
6963,3558,1
6968,1687,1
132,360,1
1152,453,1
1011,1268,1
3518,883,1
7611,1793,1
1019,863,1
8228,1432,1
549,648,1
3565,2392,1
3976,1963,1
917,815,1
1796,1952,1
2190,1842,1
2219,2314,1
10723,737,1
6827,2327,1
3823,1869,1
5948,961,1
160,314,1
6448,1513,1
4726,919,1
2783,1080,1
7669,4070,1
9742,986,1
4169,3445,1
3262,526,1
3448,1699,1
3298,2169,1
8083,677,1
3556,478,1
591,1180,1
4247,2318,1
6752,3846,1
7032,3900,1
938,766,1
2639,2240,1
607,895,1
132,373,1
7308,2263,1
6907,3905,1
338,478,1
4412,3553,1
2504,1786,1
12452,1347,1
3350,494,1
246,889,1
9795,4151,1
122,328,1
4547,745,1
1048,759,1
556,822,1
4134,1515,1
5373,743,1
5970,1716,1
4736,388,1
3960,2116,1
6637,1950,1
4558,759,1
444,729,1
7331,1055,1
13938,1327,1
2725,334,1
6276,2173,1
3480,1893,1
1655,649,1
12441,1346,1
10147,1,1
4080,2154,1
2318,2427,1
2612,2608,1
7703,4081,1
3899,2816,1
1521,1063,1
160,677,1
6777,883,1
148,623,1
3893,3230,1
7124,698,1
3399,1712,1
4177,545,1
12452,1589,1
1024,1425,1
6660,1008,1
918,477,1
171,728,1
1840,1984,1
3739,1716,1
5382,1034,1
845,901,1
1877,2051,1
2706,1610,1
1004,665,1
3497,2368,1
6026,318,1
6807,883,1
3262,2996,1
4090,3407,1
3897,3241,1
12441,1588,1
851,837,1
736,850,1
4194,3464,1
3132,2886,1
3218,2660,1
5482,339,1
1351,894,1
4021,2755,1
6514,257,1
382,1032,1
2314,978,1
160,690,1
10396,4121,1
12492,735,1
816,735,1
7724,2167,1
6779,2891,1
4556,820,1
4994,3675,1
3764,1786,1
4488,3574,1
7781,3869,1
7485,838,1
5902,3786,1
6562,1092,1
1715,245,1
1751,1888,1
8098,1038,1
1274,768,1
173,750,1
2803,2687,1
7240,1946,1
356,871,1
5824,870,1
7661,1185,1
722,965,1
1962,1290,1
109,213,1
10045,4409,1
2796,2684,1
5199,0,1
6868,3242,1
9681,4361,1
1570,1705,1
641,976,1
2953,2604,1
1916,2113,1
7938,941,1
2251,2332,1
7746,2168,1
2342,2221,1
12142,864,1
11920,522,1
3745,1786,1
1154,743,1
6508,3838,1
4056,3368,1
7518,3243,1
147,589,1
782,871,1
10045,4530,1
499,748,1
399,810,1
270,925,1
4320,3414,1
9442,4237,1
7577,4052,1
3142,1752,1
6930,40,1
3060,2851,1
12432,1084,1
11849,763,1
1663,1788,1
6255,396,1
1177,848,1
2094,2240,1
1173,1372,1
132,173,1
12432,4238,1
7091,1836,1
2607,775,1
1141,107,1
1299,730,1
1521,1560,1
3016,2700,1
908,808,1
12484,1624,1
1266,287,1
9695,108,1
2582,2179,1
111,235,1
2251,2345,1
489,861,1
5157,16,1
4279,2716,1
3718,2154,1
4862,327,1
5956,3338,1
9681,1112,1
7571,2823,1
11974,246,1
384,286,1
2399,1950,1
1449,381,1
320,759,1
3250,2988,1
4366,3543,1
3031,177,1
768,397,1
11167,648,1
5124,2175,1
1017,872,1
1855,1971,1
13527,4710,1
6908,3906,1
4134,3422,1
392,820,1
3198,1751,1
244,885,1
1218,862,1
698,863,1
9349,760,1
813,813,1
3903,3260,1
2067,1598,1
2511,2541,1
1702,911,1
1179,870,1
334,815,1
10962,135,1
917,870,1
4076,3188,1
3584,245,1
10196,861,1
7601,2823,1
927,1329,1
7264,3955,1
6111,1532,1
8250,1017,1
12484,1637,1
3132,2336,1
4185,3360,1
9681,186,1
2989,301,1
244,777,1
1023,744,1
4535,211,1
321,243,1
1816,151,1
10021,4428,1
7741,3247,1
1294,749,1
7330,0,1
1165,864,1
5540,669,1
3613,838,1
226,356,1
2752,775,1
7578,745,1
4290,528,1
3061,1759,1
2617,321,1
1223,1219,1
7515,396,1
1116,827,1
3034,838,1
670,1006,1
8345,99,1
6726,1175,1
13331,58,1
2085,1857,1
120,310,1
4225,2735,1
4567,1452,1
2798,1012,1
8149,1621,1
2846,494,1
13104,806,1
3381,838,1
2703,1906,1
3446,1950,1
6462,3465,1
7907,1041,1
9681,1596,1
3516,245,1
1174,926,1
305,477,1
145,259,1
422,1062,1
4150,1285,1
6653,0,1
7957,3787,1
880,1351,1
861,843,1
1162,771,1
13612,3612,1
5341,967,1
4713,3613,1
10045,1994,1
518,477,1
3185,2067,1
6075,1191,1
2541,1736,1
1668,1811,1
2962,1729,1
3122,964,1
302,327,1
6669,883,1
1349,1573,1
1082,1458,1
6803,883,1
2061,1513,1
4282,3511,1
600,1189,1
259,896,1
7654,689,1
3734,2925,1
4757,1037,1
533,1135,1
1051,832,1
579,1022,1
2315,1285,1
3536,2122,1
3688,3159,1
10045,4451,1
881,771,1
2968,1786,1
3438,1735,1
5451,815,1
5497,3671,1
5132,806,1
5939,3787,1
149,327,1
266,912,1
2826,390,1
6525,1898,1
458,1082,1
4238,1761,1
7652,885,1
1660,1411,1
3172,1966,1
7164,838,1
1885,1529,1
362,327,1
3118,2898,1
12459,1552,1
1390,769,1
6457,3834,1
7577,3865,1
1128,769,1
438,93,1
5830,740,1
2449,2510,1
1253,1474,1
2614,2614,1
236,861,1
12438,1614,1
5958,3140,1
5502,874,1
689,843,1
4426,886,1
147,523,1
1066,564,1
152,638,1
10045,4464,1
931,376,1
11010,420,1
10140,2523,1
8063,4145,1
7242,2949,1
12825,949,1
1223,898,1
7078,3521,1
3334,3024,1
4437,671,1
2448,716,1
216,515,1
1857,1709,1
7736,2703,1
1924,716,1
4489,2524,1
5446,871,1
3321,1513,1
3651,3145,1
9681,4308,1
1367,1027,1
6188,1444,1
3266,3011,1
508,808,1
324,987,1
351,861,1
604,1041,1
9833,915,1
12438,1627,1
13527,93,1
3790,3196,1
2782,2174,1
309,864,1
395,867,1
3893,2614,1
1985,1076,1
147,536,1
1521,1615,1
182,759,1
5094,769,1
6928,3590,1
11978,824,1
933,398,1
8149,1192,1
13517,2236,1
203,818,1
6352,1444,1
483,872,1
7248,3945,1
7482,1897,1
395,759,1
7518,3540,1
174,760,1
1889,1903,1
4444,1037,1
779,870,1
4631,900,1
1233,1040,1
7241,3942,1
12979,3765,1
1668,214,1
7308,2949,1
4128,2494,1
4501,790,1
2534,365,1
6059,0,1
2191,1423,1
7320,3188,1
4514,3240,1
207,829,1
1019,744,1
1936,2136,1
2965,2803,1
1521,1628,1
1032,1437,1
2689,2639,1
5968,3790,1
1398,740,1
2346,1482,1
12432,1273,1
1265,1379,1
737,765,1
3505,1175,1
12438,4,1
781,808,1
132,362,1
3757,1167,1
4061,2561,1
6517,2167,1
383,883,1
302,958,1
2709,2180,1
3027,2755,1
4486,0,1
